Step #1 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 9.812914e+00 | 7.996493e+00 |-5.100442e-01 |-1.754498e+00 | 3.292933e+00 |-3.204837e+01 |
       2 | 3.489278e+00 | 5.465472e+00 |-3.940982e+00 | 1.262367e+00 | 3.806471e-01 |-1.827510e-02 |
       3 | 1.625959e-02 | 6.941895e+00 |-1.726274e+00 |-1.693198e+00 |-4.607382e+01 |-2.726852e+01 |
       4 | 4.009443e+00 | 5.159330e-01 | 2.942824e+00 |-1.995885e+00 | 4.516530e+00 |-2.706377e+00 |
       5 | 3.386894e+00 | 3.323628e+00 | 4.368339e+00 | 1.395620e+00 | 1.376153e-02 |-2.188934e+00 |
       6 | 6.664394e+00 | 3.971246e+00 | 1.785681e+00 |-8.430274e-01 |-2.726340e+00 | 4.938335e-01 |
       7 | 7.991913e+00 | 9.997520e-01 |-9.373517e-01 | 3.470738e+00 |-2.668037e+01 | 2.874577e+00 |
       8 | 3.868162e+00 | 7.995621e+00 | 4.673239e+00 |-6.557767e-01 |-1.098376e+02 | 2.071883e+01 |
       9 | 5.160097e+00 | 9.771269e+00 | 8.744000e+00 | 3.113666e+00 |-6.956620e+02 | 8.884725e+01 |
      10 | 7.541141e+00 | 5.101538e+00 |-8.687988e+00 | 1.495189e+00 |-1.090975e+00 |-9.365105e-01 |
      11 | 2.136462e-02 | 8.752990e-01 |-3.661662e+00 |-8.175080e+00 | 1.314047e+01 |-2.508177e+00 |
      12 | 7.821080e+00 | 6.880577e+00 |-2.947273e+00 |-2.680630e+00 |-9.436138e+00 |-3.303110e+00 |
      13 | 9.715716e-01 | 8.219810e-02 |-7.285135e+00 | 1.838736e+00 |-1.888455e+00 | 2.686399e+00 |
      14 | 1.392235e+00 | 1.159197e+00 |-6.858393e+00 |-4.089212e+00 | 4.124697e+01 |-1.686554e+02 |
      15 | 6.477940e+00 | 3.137025e-01 |-4.871688e+00 | 4.550404e-01 | 2.971203e+02 | 3.666637e+02 |
      16 | 8.656574e+00 | 7.508200e+00 | 3.620729e+00 |-4.452945e+00 | 9.636189e+00 | 7.188960e+00 |
      17 | 6.736735e+00 | 9.137222e+00 |-2.634342e+00 | 2.898829e+00 | 7.897784e+01 |-1.485895e+01 |
      18 | 5.260212e+00 | 5.965094e+00 |-1.426393e+00 |-3.405824e+00 | 2.717832e-01 |-1.344939e+00 |
      19 | 5.698943e+00 | 3.224793e+00 |-1.126376e+00 | 3.048814e+00 | 2.249160e+00 | 2.602176e+00 |
      20 | 5.609363e+00 | 4.614220e+00 | 7.034359e-01 |-2.341179e+00 | 1.856073e+00 |-1.315757e+00 |
      21 | 2.134390e+00 | 2.677126e+00 | 6.152166e+00 | 1.105819e+00 |-2.635862e-01 |-7.577293e-01 |
      22 | 2.997448e+00 | 8.949298e-01 | 5.597629e-01 | 9.500443e-01 |-4.179837e+00 | 8.341160e-01 |
      23 | 5.958162e+00 | 9.669898e+00 | 4.027161e-01 | 3.175828e+00 | 3.447116e+02 |-4.212977e+02 |
      24 | 9.687336e+00 | 8.968442e+00 | 4.116736e+00 | 6.008107e+00 |-2.859989e+00 | 3.249962e+01 |
      25 | 6.888683e+00 | 1.659755e+00 |-2.482803e+00 |-1.920895e+00 | 2.054233e+00 |-9.068987e-01 |
      26 | 4.766211e+00 | 7.831437e+00 | 4.365101e+00 |-2.038437e+00 | 1.117152e+02 |-1.927416e+01 |
      27 | 2.938250e+00 | 9.329895e+00 |-1.037957e+00 |-2.173164e+00 | 9.291026e-01 | 9.678137e-01 |
      28 | 8.677814e-01 | 7.381178e+00 |-8.669803e-01 | 8.424388e-01 | 4.335708e+01 | 2.489205e+01 |
      29 | 9.713399e+00 | 2.673761e+00 | 4.709018e+00 | 6.145602e+00 | 4.566406e+00 | 2.217302e+00 |
      30 | 6.487341e+00 | 7.502016e+00 |-1.880447e+00 | 9.392398e-01 | 7.132924e-01 |-6.797731e+00 |
      31 | 4.197984e+00 | 2.458205e+00 |-4.176919e+00 |-3.185172e+00 |-1.130602e+00 | 1.397693e+00 |
      32 | 9.090688e+00 | 9.881417e+00 |-1.051619e+00 |-1.928731e+00 |-1.492369e-01 | 8.121162e-01 |
      33 | 1.173689e+00 | 2.018807e+00 | 2.216885e+00 |-5.622613e+00 |-4.265924e+01 | 1.683715e+02 |
      34 | 7.384250e+00 | 8.112102e+00 |-3.441389e+00 | 3.601371e+00 | 1.917207e+00 | 1.516073e+00 |
      35 | 8.986872e+00 | 9.604370e-01 | 4.023892e-01 |-2.206293e+00 | 1.466633e+01 | 4.304258e+00 |
      36 | 4.945332e-01 | 3.565855e+00 | 3.289346e+00 | 4.345031e+00 |-9.629699e-01 |-2.031211e+00 |
      37 | 6.023803e+00 | 8.460750e+00 | 6.221595e+00 | 9.404793e+00 |-2.693574e+01 |-1.550877e+01 |
      38 | 8.796775e+00 | 2.091670e+00 |-3.935214e-01 | 1.804908e+00 |-3.511050e+00 |-4.498200e+00 |
      39 | 3.215297e-01 | 4.679955e+00 | 1.938984e+00 |-8.010697e-01 |-7.771476e-03 |-3.397248e-01 |
      40 | 7.235299e+00 | 2.993063e+00 | 7.325927e-01 |-5.338553e+00 |-1.277312e+00 |-1.322879e+00 |
Step #600 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 9.491200e+00 | 5.704802e+00 |-5.154464e-02 |-5.948342e+00 | 9.258732e+00 | 3.559592e+00 |
       2 | 1.826069e+00 | 6.122338e+00 | 3.150397e+00 |-3.098791e+00 | 1.873970e+01 |-4.856041e+01 |
       3 | 6.956140e-01 | 6.696678e+00 | 8.791449e-01 | 1.951576e+00 | 1.650437e+00 |-3.645669e+00 |
       4 | 3.274069e+00 | 9.146839e+00 |-1.270574e+00 |-4.449031e+00 |-1.339810e+00 |-3.832048e+00 |
       5 | 5.166231e+00 | 4.109132e+00 | 3.291819e-02 | 1.479982e+00 | 1.733476e+02 |-1.361039e+02 |
       6 | 7.029713e+00 | 3.660480e+00 |-9.138273e-01 |-3.108044e-01 | 1.421687e+01 |-1.484800e+01 |
       7 | 6.801967e+00 | 2.529541e+00 |-2.010485e+00 | 5.165158e+00 |-2.903306e+00 | 1.388492e+00 |
       8 | 3.767802e+00 | 7.937992e+00 |-6.584955e+00 | 1.487407e+00 |-2.421514e+00 | 2.529692e+00 |
       9 | 4.168724e+00 | 1.694976e+00 |-7.050912e+00 |-8.492534e-01 |-4.018992e+01 | 9.999780e-01 |
      10 | 4.617765e+00 | 5.548756e+00 |-3.624214e+00 |-3.417499e+00 | 2.006903e+01 | 1.200076e+02 |
      11 | 9.107800e+00 | 9.367174e+00 |-9.722794e-01 |-2.109595e+00 |-3.711850e-01 |-1.715403e+00 |
      12 | 6.029936e+00 | 5.301252e+00 |-8.002410e+00 |-7.746894e+00 |-6.204179e+00 | 1.828889e+01 |
      13 | 1.798965e+00 | 8.789457e+00 |-2.716256e-01 |-1.071877e+00 |-1.576536e+01 | 1.132398e+01 |
      14 | 6.391747e-01 | 1.370812e+00 | 4.520382e+00 |-1.104448e+00 |-7.072383e-01 | 2.892551e-01 |
      15 | 6.089591e+00 | 1.264410e+00 | 5.107726e+00 |-3.374022e+00 | 6.459024e+00 |-2.563811e+00 |
      16 | 8.548428e+00 | 5.247061e+00 |-4.560879e-01 | 6.707511e+00 |-8.459080e+00 | 1.313395e+01 |
      17 | 7.399176e+00 | 5.395169e-01 | 1.269944e+00 |-4.313932e-01 | 5.544179e+01 | 1.052303e+02 |
      18 | 4.483961e+00 | 4.651349e+00 | 6.941675e+00 | 8.934544e-01 |-1.926219e+02 | 1.737589e+01 |
      19 | 5.702801e+00 | 3.171579e+00 | 4.510001e+00 | 2.752112e-01 | 1.716740e+01 |-1.305085e+00 |
      20 | 6.265402e+00 | 4.317026e+00 | 5.175124e+00 | 4.473738e-01 |-1.247737e+01 |-7.059062e+00 |
      21 | 4.673430e+00 | 3.052546e+00 | 1.090959e+00 |-7.215639e-01 |-1.250330e+01 |-2.575890e+00 |
      22 | 1.872819e+00 | 6.278959e-01 |-4.631036e+00 |-8.684097e-01 |-1.152967e+00 | 3.286856e-01 |
      23 | 5.968980e+00 | 9.634129e+00 | 1.450689e+00 | 2.117135e+00 |-2.312725e+01 |-3.014215e+00 |
      24 | 6.056867e-01 | 8.848453e+00 | 1.788586e+00 | 2.805117e+00 | 1.575373e+00 | 1.575764e-03 |
      25 | 5.140029e+00 | 1.750150e+00 |-3.023617e+00 | 1.407164e+00 | 3.456161e+01 | 7.596666e+00 |
      26 | 5.624448e+00 | 7.368495e+00 | 3.140097e+00 | 1.493398e+00 |-2.331790e-01 | 1.715037e+00 |
      27 | 2.604395e+00 | 8.174442e+00 | 2.663277e+00 |-4.444846e+00 | 1.665422e+01 |-1.140311e+01 |
      28 | 1.748639e+00 | 7.064579e+00 | 4.556773e+00 | 6.793615e+00 |-3.943019e+00 | 6.547301e+01 |
      29 | 9.047325e-01 | 3.542535e+00 | 2.088887e+00 |-4.552424e+00 | 2.374679e+01 |-1.177745e+01 |
      30 | 8.385552e+00 | 8.208363e+00 | 5.588744e+00 | 1.785634e+00 | 9.269995e-01 | 1.680947e+00 |
      31 | 3.416376e+00 | 2.661809e+00 |-3.485449e+00 | 6.417364e+00 | 1.740918e+00 |-7.399345e-01 |
      32 | 6.769552e+00 | 6.186544e+00 |-3.953566e+00 |-1.725516e+00 |-1.287314e+00 |-9.275997e-01 |
      33 | 2.102102e+00 | 2.890108e+00 |-1.581182e+00 | 4.009020e+00 | 4.286284e-01 | 8.945185e-01 |
      34 | 6.966058e+00 | 9.740440e+00 |-2.314424e-01 | 2.304346e+00 |-3.442976e+01 |-1.023231e+02 |
      35 | 9.448144e+00 | 1.899305e+00 |-2.105427e+00 | 2.598283e+00 | 2.064857e+00 |-7.464038e-01 |
      36 | 2.531991e+00 | 4.557034e+00 |-7.088237e+00 | 5.955448e-01 |-6.921838e-01 | 7.824030e-02 |
      37 | 5.377794e+00 | 8.620359e+00 |-1.194732e+00 |-1.295964e+00 | 1.056209e+00 |-7.174971e-01 |
      38 | 1.422448e-02 | 3.994455e+00 | 4.004567e+00 | 7.500784e+00 |-2.332138e+01 | 1.207527e+01 |
      39 | 1.094501e+00 | 5.431057e+00 |-1.981999e+00 |-1.420558e+00 |-1.635634e+01 |-1.290008e+01 |
      40 | 8.577095e+00 | 4.230175e+00 | 2.525710e+00 |-9.293847e+00 | 1.401310e+00 |-1.721287e+01 |
Step #700 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 8.219351e+00 | 4.998180e+00 |-7.679851e+00 |-7.395387e-01 |-1.924144e+02 |-2.301109e+02 |
       2 | 3.832931e+00 | 5.165517e+00 | 5.327649e+00 | 1.780993e-01 | 4.241288e-01 | 4.915067e+00 |
       3 | 8.790521e+00 | 5.634271e+00 |-1.196473e+00 | 1.989464e+00 | 1.968417e+02 | 2.213710e+02 |
       4 | 2.482312e+00 | 1.992682e-01 |-3.273894e+00 | 4.051284e-01 |-1.289127e+00 |-7.684577e-03 |
       5 | 5.656466e+00 | 3.797825e+00 | 1.529594e+00 |-6.881106e-01 |-5.406070e-01 | 1.038721e+00 |
       6 | 6.819293e+00 | 3.902168e+00 |-6.636616e+00 |-6.833363e-02 |-1.290930e+00 | 1.777114e-01 |
       7 | 8.238838e+00 | 1.541723e+00 | 1.959266e+00 | 2.385194e-01 | 9.038178e+00 | 1.621054e+01 |
       8 | 4.989497e+00 | 6.363636e+00 | 1.480447e+00 |-5.350992e+00 | 7.637326e-01 | 1.880748e-01 |
       9 | 3.362147e+00 | 9.461356e-01 | 6.306061e+00 | 3.568736e-01 |-6.119732e+00 |-2.470328e+01 |
      10 | 2.937923e+00 | 6.208268e+00 |-1.838762e+00 |-3.346492e+00 | 5.956770e-01 |-3.581378e-01 |
      11 | 8.414926e+00 | 9.817478e+00 |-3.602492e+00 |-2.094828e-01 | 1.063526e+00 |-4.846392e+00 |
      12 | 4.969084e+00 | 4.744657e+00 | 1.590950e+00 | 2.131279e+00 | 1.693633e+00 | 1.908097e+00 |
      13 | 2.448612e+00 | 9.032433e+00 | 2.586410e+00 | 1.890109e+00 |-2.907038e+00 | 1.236639e+00 |
      14 | 1.188789e-01 | 1.492936e+00 |-5.920248e+00 | 9.237608e-01 | 4.773381e+01 | 1.437570e+02 |
      15 | 7.741985e+00 | 6.539720e-01 | 2.083779e+00 |-6.298693e-01 |-5.031002e+00 |-1.566057e+01 |
      16 | 8.239013e+00 | 8.178886e+00 | 4.861105e+00 |-1.227749e+00 |-2.798520e+00 | 2.167446e+00 |
      17 | 9.843659e+00 | 6.422052e-01 | 5.550541e+00 |-2.323505e+00 |-4.602160e+01 |-1.465955e+02 |
      18 | 4.085133e+00 | 4.118757e+00 |-2.437658e+00 |-2.832679e+00 |-8.963647e-01 |-6.219631e+00 |
      19 | 6.802635e+00 | 1.138329e+00 | 1.885476e+00 |-5.108564e+00 |-6.120460e+00 | 2.893988e+00 |
      20 | 7.633489e+00 | 5.862560e+00 | 2.476994e+00 | 3.387156e+00 |-3.573981e+00 | 7.620678e+00 |
      21 | 4.895154e+00 | 2.414579e+00 |-1.057805e-01 |-1.913059e+00 |-1.092056e+00 | 1.008340e-01 |
      22 | 1.500548e+00 | 8.655267e-01 | 1.595059e+00 | 1.354022e+00 |-5.632737e-01 |-2.750775e+00 |
      23 | 5.380294e+00 | 6.456668e-01 |-1.359980e+00 | 2.034589e+00 | 9.848264e-01 | 5.543576e-01 |
      24 | 2.333321e-01 | 8.173397e+00 |-2.309424e+00 |-9.765167e+00 | 6.219103e-01 |-2.201282e+00 |
      25 | 3.567139e+00 | 1.924422e+00 |-3.422697e+00 |-3.430189e-01 | 6.404462e+00 | 2.412105e+01 |
      26 | 7.082414e+00 | 8.110761e+00 | 1.694577e+00 |-2.315800e-01 |-5.501465e+00 |-1.280291e+01 |
      27 | 3.455309e+00 | 8.613322e+00 | 4.199055e+00 | 8.303890e+00 | 9.768735e-01 |-1.757763e+00 |
      28 | 1.416625e+00 | 7.296790e+00 |-4.568475e-01 |-3.709124e+00 |-9.123837e+00 |-3.570807e+00 |
      29 | 9.973972e+00 | 2.583859e+00 |-4.889513e+00 |-3.542502e+00 |-2.818644e+00 | 1.394192e+00 |
      30 | 9.865947e+00 | 6.850761e+00 |-1.921982e+00 |-5.003448e+00 | 2.000511e+00 | 3.587476e-01 |
      31 | 1.653787e+00 | 4.623351e+00 |-2.222612e+00 | 1.358908e-01 |-5.711278e-01 | 1.837811e-01 |
      32 | 5.921466e+00 | 7.346626e+00 | 1.166425e-01 | 5.371961e+00 | 2.984363e-01 |-2.790185e-01 |
      33 | 3.150113e-01 | 3.645856e+00 | 9.653120e-01 | 2.047819e+00 |-8.421907e-01 | 5.682851e-01 |
      34 | 7.447791e+00 | 9.069730e+00 | 7.169872e-01 | 5.425109e+00 | 6.824746e+02 |-8.317143e+01 |
      35 | 9.312388e-01 | 9.812590e+00 | 7.795140e+00 | 2.709585e+00 | 5.059782e-01 | 2.854193e+00 |
      36 | 7.839951e-01 | 6.122665e+00 |-3.488185e+00 | 6.986856e+00 |-2.303681e-01 | 2.623754e+00 |
      37 | 6.649817e+00 | 9.184788e+00 | 1.532401e+00 | 3.550515e+00 |-6.730042e+02 | 9.624930e+01 |
      38 | 8.810871e+00 | 3.664583e+00 |-8.857176e+00 |-1.651060e+00 | 1.059336e+00 | 1.106969e+01 |
      39 | 2.415169e+00 | 7.642279e+00 | 4.704515e+00 | 3.825932e+00 | 8.110934e+00 | 4.117718e+00 |
      40 | 8.804361e+00 | 2.623289e+00 | 6.622290e-01 |-4.562285e+00 | 1.158573e+00 |-1.264485e+01 |
Step #800 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 6.728747e+00 | 6.316143e+00 |-3.741400e-01 | 4.244555e+00 | 3.689191e+01 |-8.635206e+01 |
       2 | 4.530474e+00 | 5.373586e+00 | 4.813514e-01 | 4.324298e-01 |-8.050279e+00 | 5.741848e+00 |
       3 | 7.183019e+00 | 4.487654e+00 |-4.020000e+00 |-3.985464e+00 | 4.405659e+00 | 8.383708e+00 |
       4 | 4.061910e+00 | 1.179628e+00 |-1.816494e-01 | 5.817642e+00 |-8.402630e+01 |-8.047180e+00 |
       5 | 3.820922e+00 | 2.974229e+00 |-1.567796e+00 |-4.644644e-01 | 9.838680e+00 | 8.612531e+00 |
       6 | 6.832597e+00 | 3.561560e+00 | 4.248233e+00 | 6.834240e+00 |-1.085473e+01 |-2.323865e+01 |
       7 | 7.284127e+00 | 1.477121e+00 |-1.222089e+00 |-1.908920e+00 | 6.267240e+01 | 1.940503e+01 |
       8 | 4.863965e+00 | 6.809310e+00 |-4.061637e+00 | 4.470354e+00 |-1.298711e+00 |-2.472367e-01 |
       9 | 3.028949e+00 | 2.318728e+00 |-3.607601e+00 | 3.141259e+00 |-7.531715e+00 |-6.436711e+00 |
      10 | 2.169736e+00 | 4.514093e+00 | 9.917387e-01 |-4.022428e+00 | 1.458633e+01 | 3.453162e+01 |
      11 | 8.935582e+00 | 9.445692e+00 |-2.845038e+00 |-2.526563e+00 | 1.790775e+01 | 2.515234e+00 |
      12 | 5.500164e+00 | 4.957072e+00 |-1.536189e+00 | 1.913362e+00 | 7.609329e+00 |-2.684818e+00 |
      13 | 3.460850e+00 | 9.738699e+00 | 9.761786e-01 |-6.154207e-03 | 3.431023e+00 | 2.026564e+00 |
      14 | 3.506035e-01 | 1.760669e+00 | 3.401561e+00 | 2.631595e+00 |-3.714837e+00 | 1.903367e+00 |
      15 | 7.953937e+00 | 9.733222e+00 | 6.460510e-01 |-2.489425e+00 |-9.200967e+00 | 2.576906e+00 |
      16 | 3.020875e-01 | 9.075238e+00 | 3.755662e+00 | 3.569784e+00 |-1.374689e+00 | 1.761918e-01 |
      17 | 1.939644e+00 | 8.662382e+00 | 6.390702e+00 |-4.917568e+00 |-7.176636e+01 |-1.133414e+01 |
      18 | 2.382648e+00 | 3.572379e+00 |-3.754313e+00 | 4.692277e+00 | 1.093532e+01 |-4.575408e+01 |
      19 | 6.899377e+00 | 9.893295e+00 | 4.118279e+00 |-7.439350e+00 |-5.997240e+00 | 2.946292e+00 |
      20 | 6.364292e+00 | 7.165206e+00 |-6.030865e+00 | 7.626707e-01 |-3.748749e+01 | 8.510868e+01 |
      21 | 5.746537e+00 | 2.194458e+00 | 5.200392e+00 |-4.036277e-01 | 6.810725e-01 |-3.055407e+00 |
      22 | 1.374243e+00 | 1.428341e+00 |-5.246528e+00 |-1.991046e+00 |-6.670848e+02 |-3.612591e+02 |
      23 | 6.379429e+00 | 1.208344e+00 |-3.308412e+00 | 4.625208e+00 |-6.505746e+01 |-1.843156e+01 |
      24 | 7.491898e+00 | 5.451785e+00 |-4.807693e-01 |-7.535119e+00 | 4.615218e+00 | 1.882060e+01 |
      25 | 2.078984e+00 | 1.806444e+00 |-7.756044e+00 |-4.766805e+00 | 6.678407e+02 | 3.587635e+02 |
      26 | 8.667030e+00 | 8.425239e+00 | 5.969138e+00 | 1.006721e+00 |-2.208803e+00 |-5.906372e+00 |
      27 | 4.810683e+00 | 9.964459e+00 | 3.391278e+00 | 2.779147e+00 |-3.482877e+01 | 1.198579e+02 |
      28 | 3.615690e+00 | 6.285845e+00 | 5.663662e+00 |-1.744729e+00 | 3.427746e+00 |-7.876363e-01 |
      29 | 9.657324e+00 | 3.259339e+00 |-1.458992e+00 |-5.549248e-01 | 1.177852e+00 | 1.207809e+00 |
      30 | 3.135805e-01 | 5.390893e+00 | 5.537284e-01 | 3.920797e+00 |-4.185997e+00 | 1.274396e+00 |
      31 | 1.240238e+00 | 4.866050e+00 |-1.896019e-01 |-1.873673e+00 | 9.657614e+00 | 3.386587e+01 |
      32 | 5.056360e+00 | 9.090520e+00 |-4.542243e+00 |-1.889081e+00 | 3.489649e+01 |-1.163711e+02 |
      33 | 4.995915e-01 | 4.234217e+00 | 1.361054e+00 |-4.264587e+00 |-3.075523e+01 |-2.521123e+01 |
      34 | 6.383276e+00 | 8.897396e+00 |-4.093595e+00 | 1.140367e-01 |-1.973509e+00 | 1.033214e-01 |
      35 | 2.865718e+00 | 8.813019e+00 | 1.828640e+00 |-5.099118e+00 | 7.123454e+01 | 1.021342e+01 |
      36 | 1.144185e+00 | 6.162047e+00 | 6.764525e-01 | 2.759987e+00 |-1.266745e-01 |-2.935980e+00 |
      37 | 4.988103e+00 | 1.257679e+00 | 5.626446e-01 | 5.486752e+00 | 8.660946e+01 | 6.513369e+00 |
      38 | 7.334242e+00 | 2.619342e+00 | 1.546862e+00 | 6.671565e-02 |-2.280893e+02 |-1.819435e+02 |
      39 | 4.476128e+00 | 8.142608e+00 | 2.383603e+00 |-6.352481e+00 |-2.094206e-01 |-1.709166e+00 |
      40 | 8.014065e+00 | 3.140112e+00 | 2.130291e+00 | 4.965997e+00 | 2.274042e+02 | 1.771577e+02 |
Step #900 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 7.836303e+00 | 5.590069e+00 | 4.361660e+00 |-7.542908e+00 |-1.265267e+03 |-1.071126e+03 |
       2 | 3.443596e+00 | 3.610918e+00 |-3.631868e+00 |-3.505791e+00 |-2.460558e+00 |-5.903231e-01 |
       3 | 5.440619e+00 | 3.885534e+00 | 1.071123e+00 | 1.686321e+00 | 1.982292e+00 | 1.091870e+00 |
       4 | 3.389381e+00 | 2.112291e+00 |-4.911866e+00 |-1.477863e+00 | 2.188386e+02 | 1.089626e+01 |
       5 | 2.268578e+00 | 3.930616e+00 |-7.091342e+00 |-3.682727e+00 | 1.037550e+00 | 1.160034e+00 |
       6 | 8.625965e+00 | 3.823406e+00 |-3.147369e+00 |-2.731933e+00 |-5.902267e+00 | 1.504391e+01 |
       7 | 7.013194e+00 | 9.289255e-02 |-9.385508e-01 |-6.270338e-01 |-1.243553e+01 | 6.352478e+00 |
       8 | 4.984730e+00 | 6.198741e+00 | 2.094676e+00 |-3.376166e+00 |-3.443196e+01 | 3.331293e+01 |
       9 | 2.516048e+00 | 2.086236e+00 |-4.477003e+00 | 5.549723e+00 |-2.230455e+02 | 7.526464e+00 |
      10 | 2.048242e+00 | 5.710834e+00 |-1.015309e+00 | 4.658739e+00 |-6.485053e+01 | 4.468435e+01 |
      11 | 8.413367e+00 | 6.078127e+00 | 1.338510e-01 |-7.702946e+00 | 1.151544e+03 | 1.073183e+03 |
      12 | 5.631521e+00 | 5.484411e+00 |-3.990036e+00 |-1.997238e+00 | 3.233927e+01 |-3.353389e+01 |
      13 | 2.913303e+00 | 1.143254e+00 | 2.084066e+00 |-5.163180e-01 | 2.490287e+02 | 2.000171e+02 |
      14 | 9.833180e+00 | 1.397693e+00 |-1.994617e+00 |-4.025388e+00 |-2.022519e+00 |-1.321809e+00 |
      15 | 7.950026e+00 | 9.656163e+00 | 5.092702e+00 |-2.430112e+00 | 1.299166e+01 |-3.928227e+00 |
      16 | 2.278391e+00 | 5.795427e-01 | 2.563737e+00 | 1.297033e-02 |-2.453772e+02 |-2.159379e+02 |
      17 | 3.003152e+00 | 6.311696e+00 | 3.521777e+00 |-6.081688e+00 | 3.660500e+01 |-2.655033e+01 |
      18 | 1.488444e+00 | 2.606782e+00 | 2.302623e-01 |-2.455433e+00 | 1.447513e+00 |-1.071160e+00 |
      19 | 7.411988e+00 | 8.347577e+00 | 1.797283e+00 | 2.473298e+00 | 4.959938e-01 | 1.754768e+00 |
      20 | 5.950858e+00 | 6.691079e+00 | 1.509039e-01 |-1.483867e+00 | 2.232582e+00 |-8.396238e-01 |
      21 | 6.679574e+00 | 4.266950e+00 | 2.667604e+00 | 4.862464e+00 |-2.149554e+00 | 8.853649e-02 |
      22 | 9.046937e+00 | 2.720934e-01 |-1.959398e+00 | 1.790481e+00 | 3.225477e+01 |-3.837789e+01 |
      23 | 7.009811e+00 | 2.293952e+00 | 3.478360e+00 | 3.530900e+00 | 6.116328e-02 |-1.401953e-01 |
      24 | 4.423179e-02 | 6.670675e+00 | 3.931376e+00 | 4.687630e+00 | 4.731543e+01 | 4.022915e+01 |
      25 | 9.498432e-01 | 1.224776e+00 |-2.799747e+00 | 2.955700e-01 | 1.602778e+00 | 8.100252e-01 |
      26 | 1.210393e+00 | 8.323661e+00 | 3.425094e+00 | 8.262814e+00 | 6.949556e+00 | 1.959658e+01 |
      27 | 4.502973e+00 | 9.918530e+00 |-2.669307e+00 |-2.124459e+00 |-4.482177e-01 |-1.426700e-01 |
      28 | 2.865793e+00 | 5.261039e+00 | 2.031834e+00 | 2.585243e+00 | 6.710849e+01 |-4.614448e+01 |
      29 | 9.110262e+00 | 2.921382e+00 |-1.561664e-02 |-2.074391e+00 | 7.332960e+00 |-1.354794e+01 |
      30 | 9.121746e-01 | 7.361834e+00 | 3.445445e+00 | 1.906419e+00 |-4.058106e+00 |-2.020916e+01 |
      31 | 1.337172e+00 | 4.918415e+00 |-4.161026e+00 |-3.612188e+00 |-1.915673e+00 |-5.346984e+00 |
      32 | 3.200977e+00 | 9.106508e+00 |-2.558708e+00 | 4.099058e+00 | 1.106176e+02 | 3.993279e+02 |
      33 | 9.454768e+00 | 4.682013e+00 | 3.222254e+00 | 5.872148e+00 |-1.936083e+00 | 5.357986e-01 |
      34 | 5.908680e+00 | 6.972500e-01 |-2.517062e+00 | 6.360304e+00 | 1.454531e+00 |-1.145825e+00 |
      35 | 2.979526e+00 | 8.301130e+00 |-2.389803e+00 | 3.197788e+00 |-1.088027e+02 |-4.006306e+02 |
      36 | 2.297801e+00 | 6.964299e+00 | 3.638576e+00 |-3.400543e-01 |-3.732273e+01 | 3.232157e+01 |
      37 | 4.760649e+00 | 2.184133e+00 | 1.352249e+00 |-3.437342e+00 |-1.808041e+00 | 2.879510e-02 |
      38 | 8.421784e+00 | 9.984631e-01 | 2.828214e+00 |-3.190848e+00 |-3.322284e+01 | 3.765065e+01 |
      39 | 4.272600e+00 | 7.892000e+00 |-1.944473e+00 |-2.417629e+00 |-2.260120e+00 | 7.154806e-01 |
      40 | 9.324102e+00 | 6.057078e+00 |-9.099465e-01 | 5.002454e+00 | 6.647666e+01 |-4.574274e+01 |
Step #1000 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 6.333579e+00 | 4.615591e+00 |-1.630923e+00 | 3.971430e+00 | 1.024581e+00 | 2.901394e+00 |
       2 | 3.581021e+00 | 3.642222e+00 |-3.499178e-01 | 4.850588e+00 |-3.098952e+00 | 2.290138e+00 |
       3 | 5.356802e+00 | 1.698508e+00 |-1.834590e+00 |-7.656447e+00 | 3.488392e+02 | 9.285085e-01 |
       4 | 2.741511e+00 | 1.835572e+00 |-4.243166e-01 |-3.030401e+00 | 9.707454e-01 |-1.293889e+00 |
       5 | 1.125074e-01 | 3.854378e+00 | 1.979072e+00 | 1.606891e+00 |-7.591987e+01 | 1.375715e+02 |
       6 | 9.092033e+00 | 1.755190e+00 | 2.416078e+00 |-2.198112e+00 | 6.640225e-01 | 4.676056e-01 |
